iter,prevalence,prob_nonhome,los_red,cost_inpt,cost_irf,cost_snf,cost_ltch,cost_intervention,delta_cost_per_patient,bed_days_saved_per_10K
2356,0.162004,0.804378,0.717124,2808.71259,2273.749519,458.424393,913.988289,66.82002,315.48264787839076,1161.7698681031534
2357,0.162341,0.805251,0.881138,2143.417975,1938.549353,542.535372,1483.915885,66.790573,295.7621505556077,1430.4489983689589
2358,0.16145,0.804755,0.651597,2703.139111,2629.881823,403.345362,1861.397622,58.313725,274.95672200259617,1052.0046199223204
2359,0.162775,0.804915,1.358405,2162.003573,1010.466752,629.144491,2123.01616,113.918533,459.5074983482864,2211.1462776011763
2360,0.162355,0.80414,0.394293,3161.440888,2714.134156,524.791853,1996.746356,112.560864,184.10624084880266,640.154439469638
2361,0.162298,0.805341,0.09281,1080.653891,1331.126024,386.468837,2371.133625,219.598947,-19.36273870076432,150.62895479078816
2362,0.161715,0.805424,0.92331,1884.610383,1596.271819,438.693548,1399.319136,106.641741,264.1522879053737,1493.1357125941156
2363,0.162329,0.804264,1.664568,2788.973435,1801.041342,515.330558,3933.379929,195.630826,721.8465649638123,2702.0808216872506
2364,0.162073,0.806605,0.734007,1879.843147,1291.021279,696.592605,1711.167251,153.784441,198.70685476883898,1189.6266635446632
2365,0.161807,0.804435,0.864041,1891.828672,1071.10999,531.377421,1835.699064,130.645326,243.3531857676713,1398.0786058776107
2366,0.16228,0.806509,0.852369,1471.406414,2012.700592,486.336508,2809.157376,28.948822,198.83118563774786,1383.2276886059967
2367,0.161711,0.805121,2.255873,1886.301137,1538.806124,594.549843,2191.803994,133.527499,666.5272161434345,3647.986076643823
2368,0.162023,0.803989,1.468903,2175.583783,1686.297963,513.259492,2013.484828,163.329912,491.31686159992023,2379.959144370466
2369,0.161225,0.803493,0.698239,3683.763053,1853.407603,642.15154,1564.39247,128.594199,393.96298333913967,1125.7391935281616
2370,0.162709,0.807235,0.894544,1815.265692,929.79764,496.059005,2558.698147,20.91085,260.8103646345159,1455.504565676142
2371,0.162141,0.807667,0.604597,2187.022763,1392.416706,834.308637,2343.406231,184.661117,184.4531807074783,980.3025549866331
2372,0.16202,0.801977,1.929637,4503.223048,1235.871391,875.44233,2476.393124,39.271254,1401.5227820447535,3126.3952275377037
2373,0.162345,0.803918,0.229238,3663.629985,1791.343218,563.338014,1595.05419,122.396292,116.47391962232544,372.1563396343773
2374,0.162567,0.80531,0.508863,2831.652265,1795.967532,800.731509,2658.372692,84.608139,220.49277437272278,827.2460097858382
2375,0.161619,0.804217,1.442126,2620.780899,1369.998903,254.996452,1610.881588,31.382377,605.7665630885422,2330.7501652893375
2376,0.162516,0.805352,1.849331,2169.251849,663.665353,367.093148,1824.875591,96.515367,636.2737072093067,3005.4554441362216
2377,0.16174,0.807339,0.98993,2772.727659,1786.660126,480.925059,1714.698119,120.905886,424.38931671825407,1601.1114958189728
2378,0.162388,0.806177,0.86067,2279.691695,1465.231092,641.883649,2372.772323,60.183538,308.84284474889824,1397.6273557461145
2379,0.161672,0.805063,1.017158,1144.391521,717.795254,490.424304,1578.102782,66.26041,177.47791358239311,1644.4577394674234
2380,0.161424,0.803988,1.036733,2102.712889,1452.21057,446.610137,2181.729266,10.459184,350.2076615287846,1673.5333879773857
2381,0.161688,0.80457,2.049327,1943.468879,1575.505473,312.349663,2014.021545,192.529845,612.8425873529591,3313.520462196512
2382,0.161856,0.80468,1.218062,1982.739482,1435.446142,468.38482,2559.019722,126.400808,370.44059767290673,1971.5115735427405
2383,0.162392,0.806023,0.814668,2227.756921,2239.128668,463.803928,1680.823499,55.886622,285.6475029717939,1322.9587953984744
2384,0.162081,0.805295,1.198713,1907.643415,2338.373574,722.230598,1028.770352,72.02513,358.959188868819,1942.884519448723
2385,0.162374,0.804037,1.468023,2984.771108,1435.280987,472.997705,1887.908268,126.559985,690.9274001232135,2383.691948354637
2386,0.161913,0.804208,0.526378,3269.534572,1594.22147,370.638263,2478.094135,129.942204,257.6146249653447,852.2741058069987
2387,0.161884,0.80386,1.127457,3083.819112,1482.044286,369.377028,2355.979157,88.383709,548.5415701909657,1825.1701437703255
2388,0.162493,0.802059,1.011665,1702.930397,1438.370817,592.513023,1774.203743,27.308648,275.5042982696669,1643.8825527978859
2389,0.161507,0.805503,0.424523,3315.777857,831.610781,388.970899,1731.485893,222.269956,191.4435359028551,685.6362471590595
2390,0.162066,0.805396,0.787784,2093.114758,1916.160277,454.000956,1223.322941,39.154635,260.88845453081296,1276.7292441902873
2391,0.161789,0.804753,0.758577,4426.529971,1236.081201,408.373794,1483.501888,264.102055,500.53645889018134,1227.2937384564218
2392,0.16231,0.804446,0.751037,3953.614263,1294.200441,394.158655,2094.211709,62.874105,471.74279305859693,1219.0057927943137
2393,0.162773,0.803313,1.935581,1509.655507,2106.085205,672.418101,1380.168903,172.725924,447.5171162482208,3150.6009801073938
2394,0.162528,0.805542,1.009666,2227.244647,2132.840362,356.130448,1613.942022,74.407788,353.396139588865,1640.9940285792002
2395,0.161854,0.803771,1.17357,1850.007328,1403.095135,458.909292,2016.470827,199.5948,319.0990159131546,1899.4752512740765
2396,0.161497,0.806836,1.328253,2645.574161,1920.234522,471.254315,2315.008948,142.299185,544.5176488673309,2145.0863997772117
2397,0.162098,0.805249,0.967039,2684.227389,893.91118,633.074444,1608.599722,97.791418,404.91484191907267,1567.552201386915
2398,0.162577,0.802853,0.777668,3196.250816,1633.926967,340.242588,1552.548917,45.467065,396.7135171522501,1264.3107376167331
2399,0.162096,0.80616,1.745107,3469.351556,1653.125731,592.404533,2183.771717,177.15456,952.6750793271787,2828.744994110546
2400,0.161953,0.806076,1.748881,1538.528111,2263.426618,492.891196,1938.736355,356.335613,378.0578109306419,2832.3657893939385
2401,0.162113,0.804393,1.453456,3797.064649,2201.239054,497.18715,1138.372572,84.988046,880.9009476967723,2356.237457712474
2402,0.162088,0.805083,0.944539,2234.076793,869.628411,580.566565,1300.308934,33.330442,336.6318308147526,1530.9872448886515
2403,0.161834,0.804594,1.175417,2250.585986,2260.080755,322.37161,1174.379,105.845861,410.98320267688706,1902.2276301436077
2404,0.162731,0.803785,0.593235,1322.855965,1559.042065,507.468933,1630.804764,61.63976,117.67465302001266,965.3760625467614
2405,0.16186,0.804821,1.049536,2399.188854,1064.79541,215.936647,1420.360633,47.677412,399.8529941498588,1698.7828139152625
2406,0.161751,0.80388,0.411465,1915.124176,1198.795988,650.453883,2919.421202,322.53129,75.29102746345526,665.5479012208103
2407,0.160939,0.805412,1.398593,1421.027231,1566.027623,591.691879,2016.514316,55.759889,310.8820991547282,2250.878956848954
2408,0.162038,0.805403,1.822845,2195.687137,1475.633891,346.285106,2449.596475,175.617794,620.0851891727436,2953.708687075736
2409,0.162232,0.804025,0.435926,2037.569346,1161.626366,369.917759,1184.503865,249.290598,103.65614405147043,707.2100389083415
2410,0.162178,0.80465,1.87722,3461.426575,1009.082172,469.563361,1669.771878,155.278985,1028.627557473758,3044.439600017573
2411,0.161865,0.805528,1.313212,3309.29563,1656.889198,815.190459,1280.018959,115.994718,684.6590928380214,2125.6323820393973
2412,0.162694,0.805788,0.611055,1978.941864,946.81466,406.220673,1713.350474,11.551926,194.85691777577745,994.1491926201646
2413,0.162424,0.804757,1.127831,2501.556055,2245.297337,542.060459,2569.820244,165.588232,431.35530335135104,1831.862715673945
2414,0.161693,0.804291,1.76928,3132.921247,834.717516,397.787181,2100.07492,89.330683,881.8248251697458,2860.8092397043415
2415,0.161536,0.80665,1.619515,1433.305955,1892.874417,448.273026,1891.091215,66.859423,364.16653967394024,2616.096930879017
2416,0.162703,0.805683,1.604118,2167.367503,1112.712856,376.263951,1713.686651,202.397985,532.7414828743159,2609.9508815962154
2417,0.162411,0.804453,0.813889,2054.507286,1103.579553,743.681998,1809.874731,102.945866,254.854820514695,1321.8467160971634
2418,0.161077,0.804366,0.531093,1205.88109,1292.644373,613.170991,1530.046004,185.647688,73.2559076440385,855.4702669314655
2419,0.162189,0.805595,0.999002,1926.459001,912.543324,480.491703,2322.794349,244.307936,272.51409859783115,1620.2684829472428
2420,0.161678,0.805849,1.060198,1180.670258,1652.810755,444.96927,2262.941324,219.547669,166.88360824180558,1714.1083453923768
2421,0.161404,0.805783,0.892537,1433.596353,1279.372983,322.259337,2444.389379,51.300776,198.2428021791442,1440.5935611967018
2422,0.162137,0.805416,0.694731,1909.161623,1736.988536,340.523526,1535.177582,35.579574,209.28174775011888,1126.4132843957311
2423,0.162897,0.806551,0.495296,2703.451306,1876.212889,713.213416,933.210633,196.434632,186.12230825328172,806.8240815049103
2424,0.161491,0.804525,1.355899,1471.915439,1285.591221,454.944673,1908.752169,210.71177,288.2714178106203,2189.660940001578
2425,0.16202,0.803748,0.646582,2471.121239,785.406658,745.017027,2440.884771,85.135965,245.07971199019693,1047.5951934486404
2426,0.161849,0.803598,1.402646,2913.522776,1395.73206,464.957934,1978.800545,187.020474,631.149641490916,2270.168362655535
2427,0.162186,0.803521,0.850257,1841.146348,1811.653655,264.019029,2250.786598,204.316193,220.75618045061526,1378.996096302844
2428,0.161305,0.805918,0.951776,2676.72434,2020.231969,477.230355,1744.53121,343.45268,355.5470731671171,1535.263542424588
2429,0.16205,0.805178,0.41067,2617.798087,1058.125722,550.15319,2041.549606,20.044125,170.96353322904883,665.489357593786
2430,0.162582,0.806981,1.200466,2160.440977,1014.369409,369.498998,1392.079081,297.999593,373.2129810706364,1951.7421277899145
2431,0.162128,0.805781,0.861732,1951.990352,1431.367924,542.97421,1770.630956,75.200202,260.5215397154986,1397.105115863311
2432,0.162911,0.805495,0.461564,2073.649768,1331.347909,382.221408,1567.886397,253.97014,114.55127922998044,751.9391166733107
2433,0.162229,0.805374,0.885466,4236.179998,1236.3214,511.823928,2291.598079,100.145536,592.2729378811777,1436.481527135736
2434,0.162164,0.806047,0.568654,1612.062278,1718.634132,744.340973,2589.114726,213.952536,113.96139840724072,922.1531381828221
2435,0.161875,0.802968,0.212036,3785.415685,1007.24039,498.160877,2010.689029,34.318894,124.3723881110715,343.23243860022336
2436,0.162844,0.807796,1.377175,1693.693569,1232.108816,600.682747,1612.430107,144.240355,356.34626960422054,2242.6423687274305
2437,0.162232,0.803467,0.425929,2739.101469,1837.163889,637.722634,1628.238962,212.928733,154.72661392343153,690.9950261220542
2438,0.162426,0.805807,1.226972,1316.897291,1939.76503,543.239364,1763.498403,74.110219,250.41030326800887,1992.924993725736
2439,0.161812,0.806711,2.142897,1360.910492,1251.070095,614.044334,2318.521974,125.166302,451.63791831533746,3467.4679453776503
2440,0.161491,0.803856,0.530189,3441.780273,1322.844928,540.722286,983.719143,188.743296,264.2079724166217,856.2091266220981
2441,0.16207,0.804771,1.233095,1541.862954,1489.428272,513.07244,2428.900343,72.977352,296.31045727885,1998.477860960298
2442,0.162112,0.804918,0.796844,2858.073204,2637.019044,545.482027,2266.525279,21.134032,365.77379909721293,1291.7789409815148
2443,0.161009,0.806204,1.12457,2452.786337,1575.308925,529.166119,2392.867223,289.054202,397.5744500566682,1810.6536002891585
2444,0.162633,0.805539,0.114256,2245.297188,2400.823778,634.11441,1705.544362,161.913775,15.389007776623483,185.81772659213163
2445,0.161871,0.805903,1.204417,2789.026598,1109.830957,570.751722,2181.006993,115.027326,525.1283271700611,1949.5972870485418
2446,0.162335,0.805162,1.052324,2742.931089,970.468103,526.337664,1037.800099,41.447885,461.84429916660474,1708.2921001139152
2447,0.160898,0.806645,2.205371,2242.382543,1685.983063,347.212097,2469.492021,127.201557,775.2217959791943,3548.405790387693
2448,0.161773,0.80549,0.0,1099.34243,1169.267848,577.71229,1812.491444,143.365989,-23.192808080569094,0.0
2449,0.162729,0.805975,0.758295,2188.168308,1414.963746,417.339879,1706.44567,52.4448,261.47811149584345,1233.965379209586
2450,0.162933,0.804294,1.228391,3849.195031,998.175387,761.020562,2730.75578,165.302068,743.4657039397533,2001.4544934392698
2451,0.161068,0.804843,1.440226,1789.861159,2824.022402,261.338104,1556.313163,25.73373,411.05651845638164,2319.7407946850976
2452,0.162131,0.804383,0.93813,2051.32234,1781.048339,352.269351,2136.786605,30.059809,307.13315663680976,1521.0032526026278
2453,0.162129,0.802879,1.632203,1405.237904,1217.458356,290.990523,1518.17169,83.718784,358.2920649950369,2646.2803041855095
2454,0.162599,0.804132,1.032173,1999.53538,1012.693347,389.483407,1865.37767,9.935426,333.96673194863774,1678.3009899094093
2455,0.162077,0.805363,1.06788,2249.215011,1185.233737,412.932442,1327.442203,27.460788,384.8413597413423,1730.7910856020146
2456,0.162114,0.803052,0.13397,1917.323669,733.113648,488.654902,2840.036285,115.434815,22.927568322669558,217.18382905273356
2457,0.162531,0.80346,1.292412,2203.519621,2236.143569,488.454091,1740.39287,120.727149,443.24347804071766,2100.573160402588
2458,0.162507,0.802376,1.758377,2036.715963,1512.625441,537.326607,1644.519511,53.27341,573.3316203205013,2857.48692913713
2459,0.162312,0.803961,0.504691,3373.396416,1614.561191,514.369902,1526.360864,103.159292,259.5956907607278,819.1734433794746
2460,0.162802,0.804118,0.779225,1701.726073,1589.403442,535.153186,1762.158989,87.686271,201.6050451609208,1268.5977169986902
2461,0.162224,0.806836,0.291661,3037.63392,1257.015637,361.595478,1441.869144,217.842897,108.38417296883065,473.14276361408866
2462,0.162168,0.803901,1.232248,1870.834776,931.924391,393.051426,2226.351411,32.711933,368.5453736096216,1998.3068242086947
2463,0.161607,0.804371,0.918645,1724.228975,1692.215443,543.972041,1253.038991,145.312959,232.49489440481568,1484.5970853533975
2464,0.162337,0.805497,1.405483,2775.743634,2107.773534,428.321296,2115.620512,103.5726,616.5046766857807,2281.6167933384936
2465,0.162062,0.803746,0.961428,1669.117156,2226.499395,480.402642,2411.519462,91.704503,245.2056540740104,1558.1142027186866
2466,0.161721,0.803659,0.95162,2257.35757,1894.482944,344.710917,1938.849903,23.148586,343.65755168398493,1538.9727262862862
2467,0.162656,0.805112,0.969123,2145.883221,1942.251054,796.202614,2152.82604,77.987335,325.577873172902,1576.334447207857
2468,0.16253,0.805003,1.084656,3757.773023,1516.804678,477.556547,1575.347528,37.826608,656.3057255704292,1762.889012860372
2469,0.162922,0.803678,1.011371,2222.69543,2171.579955,674.799434,2517.757734,26.09783,361.99252387297327,1647.7491192425434
2470,0.162825,0.805584,1.212524,1100.239009,2375.497773,307.474165,1470.041561,138.069535,194.73838453146308,1974.2945419388027
2471,0.161425,0.805912,1.713908,2447.36862,1552.149711,579.372174,2316.373763,194.791883,645.6617262590967,2766.669192482567
2472,0.162538,0.805704,1.48745,3075.377145,836.574902,654.058065,2818.98608,51.836556,735.0986463215532,2417.667843517381
2473,0.162126,0.804479,1.877979,2724.138001,2042.856999,434.723703,2495.233178,101.409996,812.9725611966077,3044.6831674811733
2474,0.161413,0.805112,0.415367,2386.071996,1486.023224,337.508826,2036.214241,57.165357,150.74847228924767,670.4563215226236
2475,0.161838,0.804206,0.621839,2007.454522,2148.966373,532.820878,1930.058785,69.94031,190.70546899544286,1006.3712791251515
2476,0.162115,0.803411,1.554533,2643.922556,744.242091,424.734193,1485.680825,103.439411,649.5359369381512,2520.138337165024
2477,0.162776,0.804714,0.494272,2237.650003,1709.631397,622.194703,1909.980263,96.568304,164.3130132416117,804.5586237811356
2478,0.162053,0.804628,1.809951,2376.929996,1598.770517,658.647331,2618.074638,120.107837,677.706821099641,2933.0716626349886
2479,0.161865,0.806468,0.744923,2749.506571,1492.945606,279.94946,1233.725131,140.544271,308.7770526677744,1205.766150390316
2480,0.161624,0.804975,0.927692,3414.959711,2531.949587,358.684469,2908.64216,44.795709,504.78859235592006,1499.3694784827335
2481,0.162817,0.80467,0.814073,1866.722652,1311.721622,328.140369,2575.408302,87.647152,233.1540629937009,1325.4487006055863
2482,0.16149,0.806901,1.006109,1856.742342,1037.114976,259.874453,1730.158408,25.576637,297.5466300330772,1624.7650061849392
2483,0.162325,0.805486,1.828977,2347.628684,1062.426932,795.043497,2035.610192,337.3916,642.2189297552706,2968.894360762856
2484,0.161933,0.804904,1.659098,2251.400153,1657.599965,190.009637,1197.68927,58.917489,595.3272033755187,2686.6299010120883
2485,0.161613,0.806143,1.978721,2311.321021,1337.647815,855.796952,1985.196649,84.204172,725.5234152981485,3197.876553936972
2486,0.162158,0.805457,2.140896,1856.58089,1178.254174,675.353702,2308.502172,77.217275,632.0152631628803,3471.6325016825567
2487,0.162528,0.804894,0.770855,1523.995795,1765.317365,313.047884,2618.51958,12.106338,188.966633358702,1252.8528552960286
2488,0.161623,0.804638,0.494128,1455.250107,1612.750623,418.843795,2822.473644,134.35796,94.5048473126964,798.6272821660073
2489,0.162419,0.803284,1.081978,1504.844284,1227.960832,607.288967,1582.95525,142.374226,241.327868783489,1757.3391292718507
2490,0.162227,0.804276,1.162932,640.741372,984.686298,583.522645,3134.525903,72.762709,109.0776063220636,1886.591037399923
2491,0.162063,0.803456,0.263546,1747.035661,1570.049517,185.32364,2326.358674,73.080467,62.774367871379674,427.11226096348014
2492,0.161903,0.808064,1.397012,3688.38181,1802.444606,636.803018,1271.964658,210.663166,800.1347503609928,2261.8098462710363
2493,0.16191,0.804052,0.479594,2552.016399,693.410516,474.847786,2220.462207,73.985658,186.1882169044768,776.5124491750327
